from_transaction,to_transaction,sequence_gap_seconds
3529266,3529290,475.0
3529290,3529303,219.0
3529303,3529351,782.0
3529351,3529381,662.0
3529381,3529390,284.0
3529390,3529419,709.0
3529419,3529436,460.0
3529436,3529474,914.0
3529474,3529496,558.0
3529496,3529511,183.0
3529511,3529590,1930.0
3529590,3529629,1054.0
3529629,3529639,269.0
3529639,3529656,545.0
3529656,3529657,67.0
3529657,3529658,31.0
3529658,3529716,1821.0
3529716,3529730,337.0
3529730,3529734,29.0
3529734,3529747,232.0
3529747,3529761,297.0
3529761,3529779,887.0
3529779,3529797,636.0
3529797,3529812,439.0
3529812,3529819,216.0
3529819,3529869,2998.0
3529869,3529872,168.0
3529872,3529878,197.0
3529878,3529879,63.0
3529879,3529966,19088.0
3529966,3530030,5353.0
3530030,3530041,796.0
3530041,3530045,185.0
3530045,3530081,1205.0
3530081,3530108,817.0
3530108,3530116,223.0
3530116,3530692,13174.0
3530692,3530795,2081.0
3530795,3530817,286.0
3530817,3530886,1362.0
3530886,3530896,426.0
3530896,3530933,734.0
3530933,3531004,1336.0
3531004,3531388,7299.0
3531388,3531485,1618.0
3531485,3531488,64.0
3531488,3531608,2262.0
3531608,3531646,798.0
3531646,3531654,224.0
3531654,3531740,1571.0
3531740,3531761,294.0
3531761,3531763,17.0
3531763,3531764,2.0
3531764,3531765,4.0
3531765,3531837,1203.0
3531837,3531846,154.0
3531846,3531851,92.0
3531851,3531852,18.0
3531852,3531869,442.0
3531869,3531897,526.0
3531897,3531953,1085.0
3531953,3532047,1651.0
3532047,3532057,151.0
3532057,3532136,1675.0
3532136,3532203,1394.0
3532203,3532226,398.0
3532226,3532281,1107.0
3532281,3532313,811.0
3532313,3532383,1328.0
3532383,3532388,71.0
3532388,3532486,2149.0
3532486,3532503,421.0
3532503,3532512,277.0
3532512,3532600,2950.0
3532600,3532607,163.0
3532607,3532610,86.0
3532610,3532618,219.0
3532618,3532623,189.0
3532623,3532637,493.0
3532637,3532644,291.0
3532644,3532672,1206.0
3532672,3532687,869.0
3532687,3532733,3043.0
3532733,3532738,307.0
3532738,3532744,592.0
3532744,3532747,253.0
3532747,3532748,2.0
3532748,3532794,5042.0
3532794,3532798,190.0
3532798,3532823,4548.0
3532823,3532834,2903.0
3532834,3533013,14914.0
3533013,3533108,2926.0
3533108,3533176,1687.0
3533176,3533303,2345.0
3533303,3533311,178.0
3533311,3533372,1408.0
3533372,3533529,3089.0
3533529,3533539,221.0
3533539,3533675,2925.0
3533675,3533755,1602.0
3533755,3533791,754.0
3533791,3533797,43.0
3533797,3533877,1199.0
3533877,3533937,944.0
3533937,3533989,1060.0
3533989,3534094,1561.0
3534094,3534382,5192.0
3534382,3534425,696.0
3534425,3534453,649.0
3534453,3534461,117.0
3534461,3534526,976.0
3534526,3534602,1493.0
3534602,3534722,2155.0
3534722,3534730,99.0
3534730,3534787,1241.0
3534787,3534805,357.0
3534805,3534996,3464.0
3534996,3535033,703.0
3535033,3535110,1326.0
3535110,3535133,398.0
3535133,3535142,246.0
3535142,3535160,552.0
3535160,3535217,1353.0
3535217,3535236,418.0
3535236,3535250,315.0
3535250,3535271,573.0
3535271,3535273,25.0
3535273,3535277,100.0
3535277,3535279,25.0
3535279,3535292,341.0
3535292,3535293,6.0
3535293,3535294,156.0
3535294,3535325,851.0
3535325,3535332,359.0
3535332,3535335,59.0
3535335,3535373,1162.0
3535373,3535420,1687.0
3535420,3535501,2086.0
3535501,3535505,114.0
3535505,3535524,640.0
3535524,3535526,29.0
3535526,3535538,401.0
3535538,3535541,58.0
3535541,3535544,28.0
3535544,3535547,139.0
3535547,3535552,131.0
3535552,3535559,173.0
3535559,3535560,16.0
3535560,3535568,364.0
3535568,3535569,31.0
3535569,3535588,563.0
3535588,3535592,42.0
3535592,3535594,17.0
3535594,3535597,152.0
3535597,3535598,134.0
3535598,3535620,773.0
3535620,3535624,135.0
3535624,3535633,278.0
3535633,3535661,1412.0
3535661,3535703,5246.0
3535703,3535718,2148.0
3535718,3535725,1125.0
3535725,3535922,20450.0
3535922,3535945,804.0
3535945,3535949,172.0
3535949,3535973,772.0
3535973,3536063,2629.0
3536063,3536123,1619.0
3536123,3536160,685.0
3536160,3536177,371.0
3536177,3536184,181.0
3536184,3536239,1255.0
3536239,3536242,75.0
3536242,3536309,1113.0
3536309,3536384,1673.0
3536384,3536497,2583.0
3536497,3536544,958.0
3536544,3536545,7.0
3536545,3536580,724.0
3536580,3536717,2783.0
3536717,3536730,301.0
3536730,3536825,1890.0
3536825,3536854,575.0
3536854,3536856,24.0
3536856,3536862,72.0
3536862,3536885,283.0
3536885,3536886,9.0
3536886,3536901,407.0
3536901,3536911,96.0
3536911,3536933,362.0
3536933,3536972,975.0
3536972,3537129,2843.0
3537129,3537184,814.0
3537184,3537215,526.0
3537215,3537347,1947.0
3537347,3537369,483.0
3537369,3537388,350.0
3537388,3537411,443.0
3537411,3537414,52.0
3537414,3537415,23.0
3537415,3537431,436.0
3537431,3537496,1021.0
3537496,3537539,642.0
3537539,3537565,594.0
3537565,3537718,2739.0
3537718,3537743,391.0
3537743,3537876,2448.0
3537876,3537991,2362.0
3537991,3537997,163.0
3537997,3538007,165.0
3538007,3538025,381.0
3538025,3538077,1084.0
3538077,3538148,1825.0
3538148,3538154,129.0
3538154,3538159,69.0
3538159,3538182,442.0
3538182,3538187,128.0
3538187,3538188,10.0
3538188,3538320,3493.0
3538320,3538322,58.0
3538322,3538324,23.0
3538324,3538337,530.0
3538337,3538355,240.0
3538355,3538389,1000.0
3538389,3538457,2866.0
3538457,3538459,27.0
3538459,3538461,44.0
3538461,3538530,3553.0
3538530,3538540,987.0
3538540,3538553,1267.0
3538553,3538765,27377.0
3538765,3538844,2371.0
3538844,3539002,3944.0
3539002,3539040,1034.0
3539040,3539068,469.0
3539068,3539238,3721.0
3539238,3539256,295.0
3539256,3539278,437.0
3539278,3539326,882.0
3539326,3539419,1690.0
3539419,3539582,2971.0
3539582,3539592,88.0
3539592,3539733,2424.0
3539733,3539888,2178.0
3539888,3540063,3168.0
3540063,3540170,1801.0
3540170,3540199,486.0
3540199,3540265,1062.0
3540265,3540393,1906.0
3540393,3540400,78.0
3540400,3540420,337.0
3540420,3540477,1083.0
3540477,3540586,2001.0
3540586,3540609,420.0
3540609,3540713,2213.0
3540713,3540748,625.0
3540748,3540902,3225.0
3540902,3540934,778.0
3540934,3540969,806.0
3540969,3540978,172.0
3540978,3540997,483.0
3540997,3541112,2753.0
3541112,3541117,140.0
3541117,3541194,1731.0
3541194,3541207,259.0
3541207,3541276,2052.0
3541276,3541286,256.0
3541286,3541290,124.0
3541290,3541296,109.0
3541296,3541302,142.0
3541302,3541312,167.0
3541312,3541316,130.0
3541316,3541317,19.0
3541317,3541324,319.0
3541324,3541325,9.0
3541325,3541327,104.0
3541327,3541329,16.0
3541329,3541330,13.0
3541330,3541341,385.0
3541341,3541349,79.0
3541349,3541353,230.0
3541353,3541363,392.0
3541363,3541375,322.0
3541375,3541387,512.0
3541387,3541389,222.0
3541389,3541395,352.0
3541395,3541396,6.0
3541396,3541399,95.0
3541399,3541402,155.0
3541402,3541403,73.0
3541403,3541425,1021.0
3541425,3541433,368.0
3541433,3541436,257.0
3541436,3541437,28.0
3541437,3541447,365.0
3541447,3541475,2197.0
3541475,3541537,14006.0
3541537,3541546,1486.0
3541546,3541871,15862.0
3541871,3542079,3837.0
3542079,3542080,5.0
3542080,3542167,1524.0
3542167,3542286,1476.0
3542286,3542288,45.0
3542288,3542600,4811.0
3542600,3542831,3949.0
3542831,3542859,394.0
3542859,3542909,611.0
3542909,3542932,380.0
3542932,3542988,771.0
3542988,3543095,1937.0
3543095,3543400,5150.0
3543400,3543473,1402.0
3543473,3543553,1375.0
3543553,3543569,254.0
3543569,3543767,3259.0
3543767,3543838,1308.0
3543838,3543916,1353.0
3543916,3543955,663.0
3543955,3544045,1481.0
3544045,3544118,1494.0
3544118,3544158,931.0
3544158,3544196,530.0
3544196,3544243,808.0
3544243,3544275,773.0
3544275,3544294,561.0
3544294,3544301,123.0
3544301,3544361,1577.0
3544361,3544372,238.0
3544372,3544381,99.0
3544381,3544418,637.0
3544418,3544440,521.0
3544440,3544444,131.0
3544444,3544475,934.0
3544475,3544484,473.0
3544484,3544489,114.0
3544489,3544499,304.0
3544499,3544528,1027.0
3544528,3544540,386.0
3544540,3544551,345.0
3544551,3544584,1438.0
3544584,3544627,1382.0
3544627,3544647,762.0
3544647,3544670,2078.0
3544670,3544731,7100.0
3544731,3544737,811.0
3544737,3544756,2736.0
3544756,3544759,708.0
3544759,3544779,5968.0
3544779,3544939,11478.0
3544939,3544958,654.0
3544958,3544972,492.0
3544972,3544980,229.0
3544980,3544988,221.0
3544988,3545071,1601.0
3545071,3545077,299.0
3545077,3545129,1176.0
3545129,3545132,49.0
3545132,3545147,345.0
3545147,3545168,524.0
3545168,3545207,935.0
3545207,3545355,2929.0
3545355,3545514,2887.0
3545514,3545523,216.0
3545523,3545631,2113.0
3545631,3545705,1225.0
3545705,3545782,1465.0
3545782,3545811,489.0
3545811,3545865,1043.0
3545865,3545986,2067.0
3545986,3545988,13.0
3545988,3546002,246.0
3546002,3546005,132.0
3546005,3546060,999.0
3546060,3546072,298.0
3546072,3546099,366.0
3546099,3546122,318.0
3546122,3546196,1396.0
3546196,3546231,662.0
3546231,3546294,1271.0
3546294,3546298,31.0
3546298,3546304,117.0
3546304,3546305,21.0
3546305,3546308,47.0
3546308,3546373,1193.0
3546373,3546544,3755.0
3546544,3546555,147.0
3546555,3546746,3955.0
3546746,3546758,169.0
3546758,3546763,72.0
3546763,3546793,538.0
3546793,3546951,2969.0
3546951,3546952,11.0
3546952,3546997,921.0
3546997,3547025,539.0
3547025,3547076,994.0
3547076,3547119,787.0
3547119,3547154,891.0
3547154,3547195,1183.0
3547195,3547254,1061.0
3547254,3547284,660.0
3547284,3547352,1666.0
3547352,3547396,1186.0
3547396,3547429,940.0
3547429,3547430,20.0
3547430,3547435,145.0
3547435,3547485,2199.0
3547485,3547488,126.0
3547488,3547500,432.0
3547500,3547504,56.0
3547504,3547523,682.0
3547523,3547524,198.0
3547524,3547525,42.0
3547525,3547526,17.0
3547526,3547528,65.0
3547528,3547529,178.0
3547529,3547560,1718.0
3547560,3547564,256.0
3547564,3547572,359.0
3547572,3547602,2405.0
3547602,3547635,3834.0
3547635,3547777,19512.0
3547777,3547797,1041.0
3547797,3547832,1769.0
3547832,3547931,2609.0
3547931,3548017,2375.0
3548017,3548159,3052.0
3548159,3548210,1111.0
3548210,3548274,1707.0
3548274,3548348,1535.0
3548348,3548478,2006.0
3548478,3548508,832.0
3548508,3548662,2779.0
3548662,3548711,799.0
3548711,3548726,414.0
3548726,3548769,659.0
3548769,3549028,4606.0
3549028,3549060,600.0
3549060,3549114,1123.0
3549114,3549131,373.0
3549131,3549252,2250.0
3549252,3549377,2310.0
3549377,3549484,1981.0
3549484,3549510,584.0
3549510,3549514,86.0
3549514,3549519,118.0
3549519,3549542,331.0
3549542,3549548,70.0
3549548,3549707,2914.0
3549707,3549736,525.0
3549736,3549776,947.0
3549776,3549784,149.0
3549784,3549815,712.0
3549815,3549974,2754.0
3549974,3549985,290.0
3549985,3549990,43.0
3549990,3550023,616.0
3550023,3550037,196.0
3550037,3550042,67.0
3550042,3550045,72.0
3550045,3550063,428.0
3550063,3550064,4.0
3550064,3550076,319.0
3550076,3550101,519.0
3550101,3550110,188.0
3550110,3550123,205.0
3550123,3550194,1454.0
3550194,3550214,587.0
3550214,3550287,1901.0
3550287,3550334,1406.0
3550334,3550345,218.0
3550345,3550358,453.0
3550358,3550368,412.0
3550368,3550406,1738.0
3550406,3550459,2171.0
3550459,3550481,1715.0
3550481,3550493,800.0
3550493,3550497,93.0
3550497,3550551,6527.0
3550551,3550761,23339.0
3550761,3550940,5489.0
3550940,3550944,42.0
3550944,3550962,390.0
3550962,3550987,455.0
3550987,3551214,4811.0
3551214,3551215,0.0
3551215,3551388,3177.0
3551388,3551467,1225.0
3551467,3551486,324.0
3551486,3551487,9.0
3551487,3552048,10253.0
3552048,3552060,244.0
3552060,3552066,72.0
3552066,3552081,291.0
3552081,3552121,807.0
3552121,3552172,779.0
3552172,3552183,102.0
3552183,3552326,2685.0
3552326,3552335,130.0
3552335,3552433,1726.0
3552433,3552443,221.0
3552443,3552469,544.0
3552469,3552585,1864.0
3552585,3552589,126.0
3552589,3552715,2639.0
3552715,3552822,1860.0
3552822,3553214,9329.0
3553214,3553219,217.0
3553219,3553252,885.0
3553252,3553265,396.0
3553265,3553276,275.0
3553276,3553300,964.0
3553300,3553357,2546.0
3553357,3553384,1983.0
3553384,3553402,822.0
3553402,3553406,379.0
3553406,3553435,2934.0
3553435,3553456,2676.0
3553456,3553462,853.0
3553462,3553659,21766.0
3553659,3553745,2791.0
3553745,3553765,416.0
3553765,3553903,3023.0
3553903,3553986,1973.0
3553986,3554076,1961.0
3554076,3554077,7.0
3554077,3554137,1222.0
3554137,3554194,1047.0
3554194,3554201,116.0
3554201,3554217,224.0
3554217,3554222,86.0
3554222,3554224,28.0
3554224,3554260,643.0
3554260,3554276,145.0
3554276,3554289,282.0
3554289,3554297,136.0
3554297,3554300,101.0
3554300,3554314,247.0
3554314,3554328,155.0
3554328,3554334,71.0
3554334,3554335,11.0
3554335,3554342,77.0
3554342,3554368,362.0
3554368,3554389,409.0
3554389,3554480,1750.0
3554480,3554499,217.0
3554499,3554511,158.0
3554511,3554515,51.0
3554515,3554519,29.0
3554519,3554566,956.0
3554566,3554577,194.0
3554577,3554666,1360.0
3554666,3554764,1784.0
3554764,3554868,1939.0
3554868,3555124,4266.0
3555124,3555175,1058.0
3555175,3555291,2074.0
3555291,3555329,581.0
3555329,3555804,9682.0
3555804,3555810,200.0
3555810,3556023,5128.0
3556023,3556024,19.0
3556024,3556062,987.0
3556062,3556102,1381.0
3556102,3556216,3963.0
3556216,3556311,9483.0
3556311,3556353,12279.0
3556353,3556531,11321.0
3556531,3556570,1677.0
3556570,3556797,6151.0
3556797,3556839,641.0
3556839,3556955,2710.0
3556955,3556997,811.0
3556997,3557081,1637.0
3557081,3557159,1188.0
3557159,3557241,1332.0
3557241,3557371,2716.0
3557371,3557376,106.0
3557376,3557461,1959.0
3557461,3557751,5767.0
3557751,3557774,582.0
3557774,3557800,517.0
3557800,3557841,1109.0
3557841,3557851,154.0
3557851,3557879,493.0
3557879,3557937,1084.0
3557937,3557964,610.0
3557964,3557980,475.0
3557980,3557993,303.0
3557993,3558264,4802.0
3558264,3558265,7.0
3558265,3558293,571.0
3558293,3558311,457.0
3558311,3558507,3570.0
3558507,3558582,1491.0
3558582,3558599,407.0
3558599,3558623,805.0
3558623,3558624,8.0
3558624,3558680,1576.0
3558680,3558721,941.0
3558721,3558846,3362.0
3558846,3558858,408.0
3558858,3558878,587.0
3558878,3558882,133.0
3558882,3558888,225.0
3558888,3558892,95.0
3558892,3558894,57.0
3558894,3558906,382.0
3558906,3558918,533.0
3558918,3558934,420.0
3558934,3558935,156.0
3558935,3558947,515.0
3558947,3558983,1728.0
3558983,3558992,742.0
3558992,3559003,689.0
3559003,3559046,5169.0
3559046,3559285,24682.0
3559285,3559535,7108.0
3559535,3559585,1491.0
3559585,3559589,87.0
3559589,3559607,565.0
3559607,3559707,2347.0
3559707,3559714,81.0
3559714,3559744,442.0
3559744,3559776,447.0
3559776,3559938,3156.0
3559938,3560017,1664.0
3560017,3560061,1057.0
3560061,3560477,8413.0
3560477,3560575,1562.0
3560575,3560631,973.0
3560631,3560718,1661.0
3560718,3560762,894.0
3560762,3560822,1581.0
3560822,3560834,188.0
3560834,3560841,95.0
3560841,3560843,53.0
3560843,3560855,284.0
3560855,3560894,697.0
3560894,3560918,394.0
3560918,3560978,1242.0
3560978,3560993,315.0
3560993,3561126,2649.0
3561126,3561200,1745.0
3561200,3561395,4872.0
3561395,3561433,834.0
3561433,3561493,1540.0
3561493,3561510,657.0
3561510,3561556,2196.0
3561556,3561561,175.0
3561561,3561570,506.0
3561570,3561579,206.0
3561579,3561599,709.0
3561599,3561605,161.0
3561605,3561637,2010.0
3561637,3561642,330.0
3561642,3561651,994.0
3561651,3561669,1832.0
3561669,3561994,30536.0
3561994,3562109,1575.0
3562109,3562195,1109.0
3562195,3562247,718.0
3562247,3562297,503.0
3562297,3562363,1255.0
3562363,3562880,6427.0
3562880,3564014,19857.0
3564014,3564030,263.0
3564030,3564112,1118.0
3564112,3564334,3011.0
3564334,3564459,1508.0
3564459,3565143,15422.0
3565143,3565151,863.0
3565151,3565250,15241.0
3565250,3565579,18916.0
3565579,3565743,3551.0
3565743,3565836,1378.0
3565836,3565864,502.0
3565864,3566191,7074.0
3566191,3566250,981.0
3566250,3566521,5390.0
3566521,3566530,103.0
3566530,3566629,1994.0
3566629,3566685,932.0
3566685,3566694,53.0
3566694,3566743,841.0
3566743,3566802,726.0
3566802,3567058,4395.0
3567058,3567073,322.0
3567073,3567085,115.0
3567085,3567121,813.0
3567121,3567197,1330.0
3567197,3567213,253.0
3567213,3567231,304.0
3567231,3567247,215.0
3567247,3567268,427.0
3567268,3567310,763.0
3567310,3567498,4129.0
3567498,3567541,918.0
3567541,3567545,72.0
3567545,3567597,873.0
3567597,3567766,4999.0
3567766,3567795,918.0
3567795,3567888,3368.0
3567888,3567895,239.0
3567895,3567902,368.0
3567902,3567930,1358.0
3567930,3567958,1250.0
3567958,3567959,66.0
3567959,3567985,1158.0
3567985,3568029,5912.0
3568029,3568034,1148.0
3568034,3568040,457.0
3568040,3568047,798.0
3568047,3568050,1097.0
3568050,3568205,19378.0
3568205,3568231,906.0
3568231,3568327,3015.0
3568327,3568460,3703.0
3568460,3568744,6064.0
3568744,3568745,45.0
3568745,3568803,974.0
3568803,3568835,737.0
3568835,3568874,862.0
3568874,3568900,844.0
3568900,3568915,220.0
3568915,3568927,187.0
3568927,3568933,54.0
3568933,3568997,1284.0
3568997,3569002,161.0
3569002,3569404,7922.0
3569404,3569458,898.0
3569458,3569469,312.0
3569469,3569478,263.0
3569478,3569529,1110.0
3569529,3569581,1185.0
3569581,3569584,72.0
3569584,3569589,69.0
3569589,3569650,1158.0
3569650,3569672,390.0
3569672,3569874,3607.0
3569874,3569899,439.0
3569899,3569938,717.0
3569938,3570013,1474.0
3570013,3570132,2663.0
3570132,3570315,4325.0
3570315,3570322,360.0
3570322,3570341,610.0
3570341,3570348,187.0
3570348,3570507,3960.0
3570507,3570509,36.0
3570509,3570511,29.0
3570511,3570563,1808.0
3570563,3570568,139.0
3570568,3570637,3343.0
3570637,3570669,2945.0
3570669,3570695,2925.0
3570695,3570709,2014.0
3570709,3570723,2400.0
3570723,3570834,17676.0
3570834,3571020,7295.0
3571020,3571025,77.0
3571025,3571074,1313.0
3571074,3571081,155.0
3571081,3571094,286.0
3571094,3571099,112.0
3571099,3571143,1429.0
3571143,3571199,1232.0
3571199,3571233,899.0
3571233,3571253,347.0
3571253,3571264,247.0
3571264,3571286,443.0
3571286,3571324,832.0
3571324,3571332,216.0
3571332,3571355,327.0
3571355,3571381,556.0
3571381,3571429,1089.0
3571429,3571454,413.0
3571454,3571595,2773.0
3571595,3571622,581.0
3571622,3571662,722.0
3571662,3571765,2019.0
3571765,3571886,2236.0
3571886,3572042,3318.0
3572042,3572459,8456.0
3572459,3572479,354.0
3572479,3572742,5067.0
3572742,3572863,2681.0
3572863,3572899,892.0
3572899,3572914,211.0
3572914,3572916,67.0
3572916,3572927,153.0
3572927,3572930,80.0
3572930,3572947,269.0
3572947,3572964,232.0
3572964,3572967,105.0
3572967,3573039,1707.0
3573039,3573074,882.0
3573074,3573099,735.0
3573099,3573104,72.0
3573104,3573112,279.0
3573112,3573162,1351.0
3573162,3573172,421.0
3573172,3573236,1843.0
3573236,3573254,487.0
3573254,3573287,2092.0
3573287,3573305,943.0
3573305,3573340,4051.0
3573340,3573373,3594.0
3573373,3573591,25107.0
3573591,3573712,3893.0
3573712,3573759,1279.0
3573759,3573781,490.0
3573781,3573813,716.0
3573813,3573818,55.0
3573818,3573836,376.0
3573836,3573843,107.0
3573843,3573950,1932.0
3573950,3574052,2016.0
3574052,3574073,297.0
3574073,3574500,9188.0
3574500,3574547,1336.0
3574547,3574659,2341.0
3574659,3574661,4.0
3574661,3574795,2691.0
3574795,3574859,1224.0
3574859,3574868,122.0
3574868,3574958,1678.0
3574958,3575098,2918.0
3575098,3575101,14.0
3575101,3575124,410.0
3575124,3575214,1876.0
3575214,3575242,802.0
3575242,3575392,3133.0
3575392,3575394,48.0
3575394,3575472,1577.0
3575472,3575572,2812.0
3575572,3575703,3690.0
3575703,3575726,812.0
3575726,3575731,101.0
3575731,3575752,942.0
3575752,3575787,1379.0
3575787,3575817,890.0
3575817,3575821,146.0
3575821,3575822,6.0
3575822,3575852,1609.0
3575852,3575853,79.0
3575853,3575856,299.0
3575856,3575875,1258.0
3575875,3575879,222.0
3575879,3575881,315.0
3575881,3575883,215.0
3575883,3575884,133.0
3575884,3575889,310.0
3575889,3575890,19.0
3575890,3575926,3899.0
3575926,3576198,27615.0
3576198,3576228,795.0
3576228,3576269,1140.0
3576269,3576329,2027.0
3576329,3576340,295.0
3576340,3576468,3291.0
3576468,3576738,6364.0
3576738,3576771,679.0
3576771,3576872,1801.0
3576872,3577200,6399.0
3577200,3577245,1326.0
3577245,3577287,903.0
3577287,3577440,2650.0
3577440,3577595,2467.0
3577595,3577647,830.0
3577647,3577715,1365.0
3577715,3578050,7975.0
3578050,3578107,1610.0
3578107,3578148,1046.0
3578148,3578277,3835.0
3578277,3578340,1442.0
3578340,3578347,149.0
3578347,3578394,1977.0
3578394,3578405,381.0
3578405,3578451,3461.0
3578451,3578471,1140.0
3578471,3578475,229.0
3578475,3578483,791.0
3578483,3578486,140.0
3578486,3578491,595.0
3578491,3578496,674.0
3578496,3578506,2403.0
3578506,3578817,27547.0
3578817,3578995,4623.0
3578995,3578997,6.0
3578997,3579400,9589.0
3579400,3579407,91.0
3579407,3579576,3446.0
