case_id,opened_at,closed_at,outcome,pattern,n_txns,exposure_usd,report_filed
CC-5166,2016-10-23 02:46:26,2016-10-25 18:46:26,confirmed_fraud,card_not_present_fraud,1,200.0,No
CC-5167,2016-10-23 03:05:56,2016-10-23 21:05:56,cleared,none,1,0.0,No
CC-5168,2016-10-23 03:51:09,2016-10-26 23:51:09,confirmed_fraud,card_not_present_fraud,2,170.09,No
CC-5169,2016-10-23 05:44:16,2016-10-26 22:44:16,confirmed_fraud,account_takeover,3,785.91,No
CC-5170,2016-10-23 06:30:23,2016-10-28 13:30:23,confirmed_fraud,account_takeover,1,884.02,No
CC-5171,2016-10-23 06:40:47,2016-10-27 01:40:47,confirmed_fraud,card_not_present_fraud,1,33.42,No
CC-5172,2016-10-23 06:48:14,2016-10-29 00:48:14,confirmed_fraud,card_not_present_fraud,3,250.01,No
CC-5173,2016-10-23 06:49:37,2016-10-28 23:49:37,confirmed_fraud,out_of_region_use,10,1434.08,Yes
CC-5174,2016-10-23 07:18:47,2016-10-25 18:18:47,confirmed_fraud,card_not_present_fraud,1,199.91,No
CC-5175,2016-10-23 08:22:09,2016-10-25 05:22:09,cleared,none,1,0.0,No
CC-5176,2016-10-23 08:57:31,2016-10-25 04:57:31,confirmed_fraud,card_not_present_fraud,2,64.03,No
CC-5177,2016-10-23 09:10:05,2016-10-25 22:10:05,confirmed_fraud,out_of_region_use,1,2205.93,Yes
CC-5178,2016-10-23 09:31:00,2016-10-26 15:31:00,confirmed_fraud,account_takeover,1,57.98,No
CC-5179,2016-10-23 09:55:40,2016-10-27 01:55:40,confirmed_fraud,card_not_present_fraud,1,10.47,No
CC-5180,2016-10-23 10:25:23,2016-10-26 15:25:23,confirmed_fraud,out_of_region_use,1,35.98,No
CC-5181,2016-10-23 10:27:33,2016-10-26 04:27:33,confirmed_fraud,card_not_present_new_device,1,100.0,No
CC-5182,2016-10-23 10:31:36,2016-10-26 07:31:36,confirmed_fraud,card_not_present_new_device,1,36.63,No
CC-5183,2016-10-23 10:36:26,2016-10-25 13:36:26,confirmed_fraud,account_takeover,2,102.95,No
CC-5184,2016-10-23 10:40:02,2016-10-27 13:40:02,confirmed_fraud,out_of_region_use,1,425.0,No
CC-5185,2016-10-23 13:35:17,2016-10-25 23:35:17,confirmed_fraud,card_not_present_new_device,3,354.71,No
CC-5186,2016-10-23 14:10:45,2016-10-26 18:10:45,confirmed_fraud,card_not_present_new_device,1,14.91,No
CC-5187,2016-10-23 14:42:50,2016-10-28 05:42:50,confirmed_fraud,card_testing,37,846.62,No
CC-5188,2016-10-23 16:09:40,2016-10-24 19:09:40,confirmed_fraud,card_not_present_fraud,1,110.28,No
CC-5189,2016-10-23 16:42:46,2016-10-27 01:42:46,confirmed_fraud,card_not_present_new_device,1,150.02,No
CC-5190,2016-10-23 17:12:09,2016-10-26 08:12:09,confirmed_fraud,out_of_region_use,5,1534.04,Yes
CC-5191,2016-10-23 17:19:59,2016-10-25 19:19:59,confirmed_fraud,card_not_present_new_device,4,199.93,No
CC-5192,2016-10-23 17:54:02,2016-10-28 23:54:02,confirmed_fraud,out_of_region_use,16,1482.88,Yes
CC-5193,2016-10-23 17:55:13,2016-10-26 13:55:13,cleared,none,1,0.0,No
CC-5194,2016-10-23 18:11:37,2016-10-25 04:11:37,confirmed_fraud,card_not_present_new_device,1,300.04,No
CC-5195,2016-10-23 18:30:12,2016-10-25 02:30:12,confirmed_fraud,out_of_region_use,1,811.92,No
CC-5196,2016-10-23 19:38:13,2016-10-27 19:38:13,confirmed_fraud,card_not_present_fraud,1,110.25,No
CC-5197,2016-10-23 19:57:37,2016-10-28 18:57:37,confirmed_fraud,card_not_present_new_device,2,67.19,No
CC-5198,2016-10-23 20:00:08,2016-10-27 06:00:08,confirmed_fraud,card_not_present_fraud,2,32.83,No
CC-5199,2016-10-23 20:32:14,2016-10-25 13:32:14,confirmed_fraud,out_of_region_use,1,423.79,No
CC-5200,2016-10-23 20:42:38,2016-10-26 13:42:38,cleared,none,1,0.0,No
CC-5201,2016-10-23 20:51:11,2016-10-28 13:51:11,confirmed_fraud,account_takeover,1,108.02,No
CC-5202,2016-10-23 20:55:54,2016-10-24 20:55:54,confirmed_fraud,card_not_present_fraud,6,292.48,No
CC-5203,2016-10-23 21:21:11,2016-10-25 20:21:11,cleared,none,1,0.0,No
CC-5204,2016-10-23 21:27:05,2016-10-25 17:27:05,confirmed_fraud,account_takeover,2,452.17,No
CC-5205,2016-10-23 22:07:57,2016-10-27 00:07:57,confirmed_fraud,out_of_region_use,1,54.53,No
CC-5206,2016-10-23 22:24:07,2016-10-25 23:24:07,confirmed_fraud,account_takeover,1,475.07,No
CC-5207,2016-10-23 22:57:53,2016-10-25 18:57:53,confirmed_fraud,account_takeover,3,1072.11,Yes
CC-5208,2016-10-23 23:05:31,2016-10-27 21:05:31,confirmed_fraud,card_not_present_fraud,1,13.57,No
CC-5209,2016-10-23 23:10:28,2016-10-28 02:10:28,confirmed_fraud,card_not_present_fraud,2,266.13,No
CC-5210,2016-10-23 23:26:12,2016-10-25 04:26:12,confirmed_fraud,card_not_present_fraud,3,77.19,No
CC-5211,2016-10-23 23:26:36,2016-10-26 20:26:36,confirmed_fraud,out_of_region_use,1,445.01,No
CC-5212,2016-10-23 23:28:52,2016-10-25 02:28:52,confirmed_fraud,out_of_region_use,1,260.05,No
CC-5213,2016-10-23 23:39:52,2016-10-25 13:39:52,confirmed_fraud,out_of_region_use,1,130.94,No
CC-5214,2016-10-23 23:48:37,2016-10-27 21:48:37,confirmed_fraud,card_not_present_fraud,1,99.95,No
CC-5215,2016-10-23 23:54:29,2016-10-25 01:54:29,confirmed_fraud,card_not_present_fraud,3,115.65,No
CC-5216,2016-10-24 00:27:02,2016-10-26 18:27:02,confirmed_fraud,account_takeover,2,185.53,No
CC-5217,2016-10-24 01:02:15,2016-10-27 19:02:15,confirmed_fraud,card_not_present_new_device,5,450.14,No
CC-5218,2016-10-24 01:23:22,2016-10-29 02:23:22,confirmed_fraud,account_takeover,8,2532.86,Yes
CC-5219,2016-10-24 01:28:35,2016-10-29 03:28:35,confirmed_fraud,card_not_present_new_device,9,300.17,No
CC-5220,2016-10-24 02:54:13,2016-10-28 01:54:13,confirmed_fraud,out_of_region_use,1,76.99,No
CC-5221,2016-10-24 02:57:24,2016-10-27 22:57:24,confirmed_fraud,card_not_present_new_device,1,150.05,No
CC-5222,2016-10-24 02:59:27,2016-10-25 20:59:27,confirmed_fraud,out_of_region_use,26,19692.61,Yes
CC-5223,2016-10-24 03:55:14,2016-10-27 23:55:14,confirmed_fraud,account_takeover,16,1662.81,Yes
CC-5224,2016-10-24 04:00:48,2016-10-26 02:00:48,cleared,none,1,0.0,No
CC-5225,2016-10-24 05:59:54,2016-10-25 23:59:54,confirmed_fraud,account_takeover,1,107.9,No
CC-5226,2016-10-24 06:18:46,2016-10-28 20:18:46,confirmed_fraud,card_not_present_new_device,4,214.42,No
CC-5227,2016-10-24 06:34:20,2016-10-25 23:34:20,cleared,none,1,0.0,No
CC-5228,2016-10-24 06:35:54,2016-10-27 18:35:54,confirmed_fraud,card_not_present_fraud,1,199.92,No
CC-5229,2016-10-24 06:45:21,2016-10-27 20:45:21,confirmed_fraud,card_not_present_fraud,1,199.93,No
CC-5230,2016-10-24 07:32:24,2016-10-29 21:32:24,confirmed_fraud,account_takeover,5,252.4,No
CC-5231,2016-10-24 08:16:00,2016-10-26 23:16:00,confirmed_fraud,card_not_present_new_device,1,199.94,No
CC-5232,2016-10-24 08:46:05,2016-10-26 01:46:05,cleared,none,1,0.0,No
CC-5233,2016-10-24 09:05:26,2016-10-26 20:05:26,confirmed_fraud,account_takeover,13,5234.98,Yes
CC-5234,2016-10-24 09:28:11,2016-10-26 01:28:11,cleared,none,1,0.0,No
CC-5235,2016-10-24 09:41:05,2016-10-27 16:41:05,confirmed_fraud,card_not_present_new_device,1,15.66,No
CC-5236,2016-10-24 09:51:26,2016-10-27 03:51:26,cleared,none,1,0.0,No
CC-5237,2016-10-24 09:58:09,2016-10-25 23:58:09,confirmed_fraud,card_not_present_fraud,1,33.44,No
CC-5238,2016-10-24 10:16:52,2016-10-25 08:16:52,confirmed_fraud,card_not_present_fraud,1,54.99,No
CC-5239,2016-10-24 11:11:16,2016-10-26 20:11:16,confirmed_fraud,card_not_present_new_device,3,137.08,No
CC-5240,2016-10-24 12:36:56,2016-10-28 20:36:56,confirmed_fraud,card_not_present_new_device,1,199.96,No
CC-5241,2016-10-24 15:05:41,2016-10-29 19:05:41,confirmed_fraud,account_takeover,4,236.19,No
CC-5242,2016-10-24 17:26:14,2016-10-27 17:26:14,confirmed_fraud,card_not_present_fraud,3,127.73,No
CC-5243,2016-10-24 18:21:46,2016-10-30 14:21:46,confirmed_fraud,account_takeover,1,57.96,No
CC-5244,2016-10-24 18:49:51,2016-10-26 19:49:51,confirmed_fraud,account_takeover,2,318.11,No
CC-5245,2016-10-24 19:16:31,2016-10-26 00:16:31,confirmed_fraud,account_takeover,1,97.02,No
CC-5246,2016-10-24 20:04:05,2016-10-29 16:04:05,confirmed_fraud,out_of_region_use,1,1428.42,Yes
CC-5247,2016-10-24 20:43:48,2016-10-29 15:43:48,confirmed_fraud,out_of_region_use,2,98.15,No
CC-5248,2016-10-24 21:12:20,2016-10-27 06:12:20,confirmed_fraud,account_takeover,10,1771.09,Yes
CC-5249,2016-10-24 21:25:27,2016-10-27 15:25:27,cleared,none,1,0.0,No
CC-5250,2016-10-24 21:37:58,2016-10-25 15:37:58,confirmed_fraud,account_takeover,2,267.51,No
CC-5251,2016-10-24 22:08:42,2016-10-29 02:08:42,confirmed_fraud,card_not_present_fraud,1,10.33,No
CC-5252,2016-10-24 22:51:55,2016-10-26 14:51:55,cleared,none,1,0.0,No
CC-5253,2016-10-24 23:26:13,2016-10-28 18:26:13,confirmed_fraud,out_of_region_use,2,211.99,No
CC-5254,2016-10-25 00:43:14,2016-10-27 19:43:14,cleared,none,1,0.0,No
CC-5255,2016-10-25 00:44:45,2016-10-29 19:44:45,confirmed_fraud,card_not_present_fraud,1,8.44,No
CC-5256,2016-10-25 00:52:20,2016-10-29 16:52:20,confirmed_fraud,account_takeover,1,226.06,No
CC-5257,2016-10-25 02:09:32,2016-10-27 23:09:32,confirmed_fraud,account_takeover,1,21.04,No
CC-5258,2016-10-25 02:22:02,2016-10-25 22:22:02,confirmed_fraud,out_of_region_use,1,554.07,No
CC-5259,2016-10-25 02:45:16,2016-10-26 00:45:16,cleared,none,1,0.0,No
CC-5260,2016-10-25 03:20:05,2016-10-28 21:20:05,confirmed_fraud,out_of_region_use,1,48.93,No
CC-5261,2016-10-25 04:29:17,2016-10-26 02:29:17,confirmed_fraud,account_takeover,1,84.94,No
CC-5262,2016-10-25 04:47:17,2016-10-28 00:47:17,cleared,none,1,0.0,No
CC-5263,2016-10-25 05:16:28,2016-10-26 02:16:28,confirmed_fraud,card_not_present_new_device,1,75.0,No
CC-5264,2016-10-25 07:01:49,2016-10-28 02:01:49,confirmed_fraud,card_not_present_new_device,1,50.08,No
CC-5265,2016-10-25 07:23:35,2016-10-26 09:23:35,confirmed_fraud,card_not_present_fraud,1,10.92,No
CC-5266,2016-10-25 07:44:58,2016-10-26 23:44:58,confirmed_fraud,card_not_present_new_device,4,312.54,No
CC-5267,2016-10-25 07:45:18,2016-10-27 05:45:18,confirmed_fraud,card_not_present_new_device,2,32.14,No
CC-5268,2016-10-25 08:21:45,2016-10-29 23:21:45,confirmed_fraud,card_not_present_fraud,1,150.07,No
CC-5269,2016-10-25 08:24:43,2016-10-29 19:24:43,confirmed_fraud,out_of_region_use,9,836.99,No
CC-5270,2016-10-25 09:21:17,2016-10-29 03:21:17,confirmed_fraud,account_takeover,1,161.09,No
CC-5271,2016-10-25 09:23:42,2016-10-29 22:23:42,confirmed_fraud,account_takeover,1,91.98,No
CC-5272,2016-10-25 11:27:01,2016-10-26 08:27:01,confirmed_fraud,card_not_present_fraud,2,172.11,No
CC-5273,2016-10-25 12:05:53,2016-10-28 08:05:53,confirmed_fraud,card_not_present_fraud,2,138.22,No
CC-5274,2016-10-25 13:04:10,2016-10-30 05:04:10,confirmed_fraud,card_not_present_fraud,1,48.33,No
CC-5275,2016-10-25 14:18:52,2016-10-28 22:18:52,confirmed_fraud,card_not_present_fraud,6,134.97,No
CC-5276,2016-10-25 14:22:38,2016-10-30 04:22:38,confirmed_fraud,card_not_present_fraud,1,25.68,No
CC-5277,2016-10-25 15:07:25,2016-10-29 17:07:25,confirmed_fraud,card_not_present_new_device,2,57.09,No
CC-5278,2016-10-25 16:38:49,2016-10-27 05:38:49,confirmed_fraud,card_not_present_fraud,1,20.82,No
CC-5279,2016-10-25 17:05:45,2016-10-29 15:05:45,confirmed_fraud,account_takeover,2,75.92,No
CC-5280,2016-10-25 17:30:05,2016-10-29 14:30:05,confirmed_fraud,account_takeover,3,313.06,No
CC-5281,2016-10-25 17:58:22,2016-10-30 14:58:22,confirmed_fraud,out_of_region_use,1,141.02,No
CC-5282,2016-10-25 18:06:14,2016-10-30 20:06:14,confirmed_fraud,card_not_present_fraud,2,179.86,No
CC-5283,2016-10-25 18:42:19,2016-10-27 03:42:19,confirmed_fraud,account_takeover,1,169.91,No
CC-5284,2016-10-25 19:17:35,2016-10-27 17:17:35,confirmed_fraud,account_takeover,1,108.57,No
CC-5285,2016-10-25 19:39:14,2016-10-28 10:39:14,confirmed_fraud,card_not_present_new_device,7,321.69,No
CC-5286,2016-10-25 20:37:09,2016-10-27 20:37:09,confirmed_fraud,card_not_present_fraud,1,109.41,No
CC-5287,2016-10-25 20:48:57,2016-10-26 14:48:57,confirmed_fraud,out_of_region_use,1,1103.92,Yes
CC-5288,2016-10-25 21:20:23,2016-10-30 18:20:23,confirmed_fraud,card_not_present_new_device,1,25.96,No
CC-5289,2016-10-25 22:16:44,2016-10-27 20:16:44,cleared,none,1,0.0,No
CC-5290,2016-10-25 22:51:13,2016-10-28 16:51:13,cleared,none,1,0.0,No
CC-5291,2016-10-25 23:46:19,2016-10-28 20:46:19,confirmed_fraud,out_of_region_use,21,15930.81,Yes
CC-5292,2016-10-26 00:09:12,2016-10-27 16:09:12,cleared,none,1,0.0,No
CC-5293,2016-10-26 00:12:41,2016-10-29 21:12:41,confirmed_fraud,account_takeover,2,110.97,No
CC-5294,2016-10-26 02:00:21,2016-10-29 04:00:21,confirmed_fraud,card_not_present_new_device,1,51.55,No
CC-5295,2016-10-26 02:28:54,2016-10-28 20:28:54,confirmed_fraud,card_not_present_fraud,3,174.9,No
CC-5296,2016-10-26 05:07:30,2016-10-27 21:07:30,cleared,none,1,0.0,No
CC-5297,2016-10-26 06:16:37,2016-10-30 18:16:37,confirmed_fraud,account_takeover,3,146.99,No
CC-5298,2016-10-26 06:23:28,2016-10-29 20:23:28,confirmed_fraud,account_takeover,1,225.97,No
CC-5299,2016-10-26 06:38:20,2016-10-28 22:38:20,cleared,none,1,0.0,No
CC-5300,2016-10-26 06:52:12,2016-10-27 20:52:12,confirmed_fraud,card_not_present_new_device,2,275.87,No
CC-5301,2016-10-26 07:37:12,2016-10-29 01:37:12,confirmed_fraud,account_takeover,5,1974.85,Yes
CC-5302,2016-10-26 07:43:18,2016-10-29 03:43:18,confirmed_fraud,card_not_present_fraud,2,41.68,No
CC-5303,2016-10-26 08:01:21,2016-10-27 20:01:21,confirmed_fraud,account_takeover,1,57.97,No
CC-5304,2016-10-26 08:29:40,2016-10-29 06:29:40,confirmed_fraud,card_not_present_new_device,2,98.14,No
CC-5305,2016-10-26 08:29:43,2016-10-31 21:29:43,confirmed_fraud,out_of_region_use,1,833.92,No
CC-5306,2016-10-26 08:30:48,2016-10-31 22:30:48,confirmed_fraud,card_not_present_fraud,1,44.09,No
CC-5307,2016-10-26 10:17:59,2016-11-01 06:17:59,confirmed_fraud,card_not_present_fraud,1,16.92,No
CC-5308,2016-10-26 10:44:40,2016-10-28 02:44:40,cleared,none,1,0.0,No
CC-5309,2016-10-26 12:05:28,2016-10-28 22:05:28,confirmed_fraud,card_not_present_fraud,1,149.96,No
CC-5310,2016-10-26 12:06:52,2016-10-28 07:06:52,confirmed_fraud,card_not_present_new_device,3,79.19,No
CC-5311,2016-10-26 12:26:57,2016-10-30 05:26:57,confirmed_fraud,card_not_present_new_device,11,978.72,No
CC-5312,2016-10-26 13:22:39,2016-10-30 22:22:39,confirmed_fraud,card_not_present_fraud,1,50.04,No
CC-5313,2016-10-26 13:36:17,2016-10-29 13:36:17,confirmed_fraud,account_takeover,6,468.03,No
CC-5314,2016-10-26 14:24:12,2016-10-29 04:24:12,confirmed_fraud,account_takeover,1,309.97,No
CC-5315,2016-10-26 15:19:14,2016-10-27 20:19:14,confirmed_fraud,card_not_present_fraud,2,99.99,No
CC-5316,2016-10-26 16:54:59,2016-10-27 14:54:59,confirmed_fraud,out_of_region_use,1,17.91,No
CC-5317,2016-10-26 17:20:03,2016-10-27 18:20:03,confirmed_fraud,account_takeover,2,184.06,No
CC-5318,2016-10-26 17:50:02,2016-10-27 19:50:02,confirmed_fraud,card_not_present_fraud,3,130.59,No
CC-5319,2016-10-26 18:36:29,2016-10-31 14:36:29,confirmed_fraud,account_takeover,1,30.97,No
CC-5320,2016-10-26 19:13:44,2016-10-29 20:13:44,confirmed_fraud,account_takeover,2,97.91,No
CC-5321,2016-10-26 19:45:49,2016-10-27 20:45:49,confirmed_fraud,card_not_present_new_device,2,73.62,No
CC-5322,2016-10-26 19:50:01,2016-10-27 22:50:01,confirmed_fraud,card_not_present_new_device,1,22.37,No
CC-5323,2016-10-26 21:05:28,2016-10-29 02:05:28,confirmed_fraud,out_of_region_use,2,178.92,No
CC-5324,2016-10-26 22:57:21,2016-10-27 14:57:21,cleared,none,1,0.0,No
CC-5325,2016-10-26 23:29:28,2016-10-29 23:29:28,confirmed_fraud,card_not_present_fraud,1,150.06,No
CC-5326,2016-10-26 23:52:34,2016-11-01 16:52:34,confirmed_fraud,out_of_region_use,1,33.92,No
CC-5327,2016-10-27 00:09:22,2016-10-27 19:09:22,confirmed_fraud,card_not_present_new_device,1,250.0,No
CC-5328,2016-10-27 02:23:13,2016-10-29 19:23:13,confirmed_fraud,card_not_present_new_device,4,203.2,No
CC-5329,2016-10-27 02:31:18,2016-10-31 17:31:18,confirmed_fraud,card_not_present_fraud,1,149.95,No
CC-5330,2016-10-27 02:38:37,2016-10-31 23:38:37,confirmed_fraud,account_takeover,2,342.97,No
CC-5331,2016-10-27 03:46:55,2016-10-29 02:46:55,cleared,none,1,0.0,No
CC-5332,2016-10-27 04:04:32,2016-10-31 00:04:32,confirmed_fraud,card_not_present_fraud,1,16.44,No
CC-5333,2016-10-27 04:54:55,2016-10-30 16:54:55,confirmed_fraud,card_not_present_new_device,2,729.92,No
CC-5334,2016-10-27 05:39:47,2016-10-29 20:39:47,confirmed_fraud,out_of_region_use,1,554.06,No
CC-5335,2016-10-27 06:22:20,2016-10-30 17:22:20,confirmed_fraud,out_of_region_use,11,3467.07,Yes
CC-5336,2016-10-27 07:26:07,2016-10-30 02:26:07,confirmed_fraud,card_not_present_fraud,1,75.08,No
CC-5337,2016-10-27 08:03:49,2016-11-01 05:03:49,confirmed_fraud,card_not_present_fraud,1,149.94,No
CC-5338,2016-10-27 09:32:49,2016-11-01 19:32:49,confirmed_fraud,out_of_region_use,1,160.46,No
CC-5339,2016-10-27 09:43:22,2016-10-28 10:43:22,confirmed_fraud,card_not_present_new_device,68,3047.13,Yes
CC-5340,2016-10-27 09:44:49,2016-10-31 03:44:49,confirmed_fraud,card_not_present_fraud,2,133.3,No
CC-5341,2016-10-27 11:54:56,2016-10-30 01:54:56,confirmed_fraud,card_not_present_fraud,6,160.42,No
CC-5342,2016-10-27 11:57:59,2016-11-01 23:57:59,confirmed_fraud,account_takeover,1,209.87,No
CC-5343,2016-10-27 12:28:38,2016-10-29 18:28:38,confirmed_fraud,account_takeover,7,918.57,No
CC-5344,2016-10-27 12:40:05,2016-10-28 18:40:05,confirmed_fraud,card_not_present_fraud,1,200.05,No
CC-5345,2016-10-27 13:18:26,2016-10-30 05:18:26,confirmed_fraud,card_not_present_new_device,4,474.99,No
CC-5346,2016-10-27 14:23:32,2016-10-28 20:23:32,confirmed_fraud,account_takeover,2,376.92,No
CC-5347,2016-10-27 14:50:06,2016-10-28 19:50:06,confirmed_fraud,card_not_present_fraud,3,158.56,No
CC-5348,2016-10-27 16:04:46,2016-10-31 20:04:46,confirmed_fraud,out_of_region_use,8,4802.9,Yes
CC-5349,2016-10-27 17:11:54,2016-10-29 20:11:54,confirmed_fraud,account_takeover,1,25.92,No
CC-5350,2016-10-27 17:45:54,2016-10-29 09:45:54,confirmed_fraud,card_not_present_fraud,1,10.93,No
CC-5351,2016-10-27 18:02:24,2016-10-31 18:02:24,confirmed_fraud,out_of_region_use,12,9283.34,Yes
CC-5352,2016-10-27 18:02:38,2016-11-01 13:02:38,confirmed_fraud,card_not_present_new_device,3,139.06,No
CC-5353,2016-10-27 18:15:53,2016-10-30 15:15:53,confirmed_fraud,out_of_region_use,2,276.94,No
CC-5354,2016-10-27 18:19:59,2016-10-30 00:19:59,confirmed_fraud,account_takeover,10,1700.92,Yes
CC-5355,2016-10-27 18:51:06,2016-11-01 05:51:06,confirmed_fraud,out_of_region_use,1,280.02,No
CC-5356,2016-10-27 19:11:01,2016-10-30 15:11:01,confirmed_fraud,account_takeover,1,100.06,No
CC-5357,2016-10-27 19:22:18,2016-10-31 20:22:18,confirmed_fraud,card_not_present_fraud,1,108.69,No
CC-5358,2016-10-27 19:29:02,2016-11-01 20:29:02,confirmed_fraud,card_not_present_fraud,3,225.14,No
CC-5359,2016-10-27 19:32:33,2016-10-31 22:32:33,confirmed_fraud,card_not_present_fraud,4,156.76,No
CC-5360,2016-10-27 19:43:09,2016-11-02 06:43:09,confirmed_fraud,out_of_region_use,3,113.92,No
CC-5361,2016-10-27 19:52:37,2016-10-28 13:52:37,confirmed_fraud,out_of_region_use,6,2121.07,Yes
CC-5362,2016-10-27 20:02:05,2016-10-29 18:02:05,confirmed_fraud,account_takeover,1,22.86,No
CC-5363,2016-10-27 20:27:55,2016-10-29 17:27:55,confirmed_fraud,account_takeover,18,2775.62,Yes
CC-5364,2016-10-27 21:39:24,2016-10-31 16:39:24,confirmed_fraud,out_of_region_use,1,226.03,No
CC-5365,2016-10-27 23:31:25,2016-11-02 15:31:25,confirmed_fraud,card_not_present_fraud,1,199.92,No
CC-5366,2016-10-28 00:50:09,2016-11-02 05:50:09,confirmed_fraud,card_not_present_fraud,2,110.2,No
CC-5367,2016-10-28 00:50:19,2016-10-28 20:50:19,confirmed_fraud,out_of_region_use,1,117.02,No
CC-5368,2016-10-28 00:58:32,2016-10-28 22:58:32,cleared,none,1,0.0,No
CC-5369,2016-10-28 02:12:47,2016-10-31 16:12:47,confirmed_fraud,card_not_present_fraud,4,451.31,No
CC-5370,2016-10-28 02:24:50,2016-10-28 20:24:50,confirmed_fraud,card_not_present_new_device,23,838.19,No
CC-5371,2016-10-28 02:31:04,2016-10-30 19:31:04,cleared,none,1,0.0,No
CC-5372,2016-10-28 03:39:23,2016-10-30 04:39:23,confirmed_fraud,card_not_present_fraud,2,250.05,No
CC-5373,2016-10-28 03:42:50,2016-10-29 11:42:50,confirmed_fraud,account_takeover,12,488.06,No
CC-5374,2016-10-28 05:06:07,2016-10-31 17:06:07,confirmed_fraud,card_not_present_fraud,1,108.75,No
CC-5375,2016-10-28 05:22:58,2016-10-29 17:22:58,confirmed_fraud,card_not_present_fraud,1,108.83,No
CC-5376,2016-10-28 06:36:36,2016-10-30 22:36:36,cleared,none,1,0.0,No
CC-5377,2016-10-28 07:07:36,2016-11-01 19:07:36,confirmed_fraud,card_not_present_new_device,1,199.99,No
CC-5378,2016-10-28 07:09:05,2016-11-02 07:09:05,confirmed_fraud,card_not_present_new_device,1,37.52,No
CC-5379,2016-10-28 07:48:07,2016-11-02 21:48:07,confirmed_fraud,out_of_region_use,1,205.92,No
CC-5380,2016-10-28 08:08:28,2016-10-29 18:08:28,confirmed_fraud,card_not_present_new_device,1,54.31,No
CC-5381,2016-10-28 08:58:42,2016-10-31 13:58:42,confirmed_fraud,card_not_present_fraud,1,14.97,No
CC-5382,2016-10-28 09:25:17,2016-11-01 00:25:17,confirmed_fraud,card_not_present_fraud,4,265.11,No
CC-5383,2016-10-28 10:17:03,2016-11-01 08:17:03,confirmed_fraud,out_of_region_use,1,445.03,No
CC-5384,2016-10-28 13:58:16,2016-11-01 21:58:16,confirmed_fraud,account_takeover,6,427.99,No
CC-5385,2016-10-28 14:29:40,2016-11-02 18:29:40,confirmed_fraud,card_not_present_fraud,6,399.07,No
CC-5386,2016-10-28 14:59:04,2016-10-31 23:59:04,confirmed_fraud,account_takeover,3,345.02,No
CC-5387,2016-10-28 15:03:37,2016-11-01 13:03:37,confirmed_fraud,out_of_region_use,3,261.17,No
CC-5388,2016-10-28 16:19:23,2016-11-01 07:19:23,confirmed_fraud,card_not_present_new_device,20,921.14,No
CC-5389,2016-10-28 16:38:32,2016-10-31 00:38:32,confirmed_fraud,out_of_region_use,1,59.05,No
CC-5390,2016-10-28 16:46:24,2016-10-31 19:46:24,confirmed_fraud,out_of_region_use,1,1103.99,Yes
CC-5391,2016-10-28 16:50:17,2016-11-02 15:50:17,confirmed_fraud,account_takeover,8,302.14,No
CC-5392,2016-10-28 17:05:31,2016-11-02 01:05:31,confirmed_fraud,account_takeover,1,92.06,No
CC-5393,2016-10-28 17:21:50,2016-11-01 02:21:50,confirmed_fraud,card_not_present_fraud,1,12.24,No
CC-5394,2016-10-28 17:46:22,2016-10-30 22:46:22,confirmed_fraud,card_not_present_fraud,1,150.08,No
CC-5395,2016-10-28 18:29:42,2016-11-03 15:29:42,confirmed_fraud,card_not_present_new_device,1,200.08,No
CC-5396,2016-10-28 18:37:29,2016-11-02 05:37:29,confirmed_fraud,account_takeover,3,661.7,No
CC-5397,2016-10-28 19:36:21,2016-11-03 15:36:21,confirmed_fraud,account_takeover,1,884.05,No
