transaction_id,region_id
3492264,REGION_123.0
3492265,REGION_299.0
3492266,REGION_485.0
3492267,REGION_184.0
3492268,REGION_330.0
3492269,REGION_-1.0
3492270,REGION_299.0
3492271,REGION_264.0
3492272,REGION_299.0
3492273,REGION_204.0
3492274,REGION_157.0
3492275,REGION_184.0
3492276,REGION_343.0
3492277,REGION_264.0
3492278,REGION_325.0
3492279,REGION_330.0
3492280,REGION_-1.0
3492281,REGION_315.0
3492282,REGION_299.0
3492283,REGION_225.0
3492284,REGION_337.0
3492285,REGION_315.0
3492286,REGION_204.0
3492287,REGION_299.0
3492288,REGION_264.0
3492289,REGION_143.0
3492290,REGION_337.0
3492291,REGION_264.0
3492292,REGION_126.0
3492293,REGION_494.0
3492294,REGION_203.0
3492295,REGION_269.0
3492296,REGION_123.0
3492297,REGION_315.0
3492298,REGION_325.0
3492299,REGION_184.0
3492300,REGION_325.0
3492301,REGION_476.0
3492302,REGION_126.0
3492303,REGION_184.0
3492304,REGION_204.0
3492305,REGION_225.0
3492306,REGION_-1.0
3492307,REGION_184.0
3492308,REGION_-1.0
3492309,REGION_272.0
3492310,REGION_-1.0
3492311,REGION_123.0
3492312,REGION_472.0
3492313,REGION_204.0
3492314,REGION_325.0
3492315,REGION_-1.0
3492316,REGION_387.0
3492317,REGION_433.0
3492318,REGION_327.0
3492319,REGION_123.0
3492320,REGION_325.0
3492321,REGION_387.0
3492322,REGION_299.0
3492323,REGION_-1.0
3492324,REGION_476.0
3492325,REGION_330.0
3492326,REGION_123.0
3492327,REGION_441.0
3492328,REGION_204.0
3492329,REGION_-1.0
3492330,REGION_315.0
3492331,REGION_441.0
3492332,REGION_436.0
3492333,REGION_264.0
3492334,REGION_472.0
3492335,REGION_-1.0
3492336,REGION_-1.0
3492337,REGION_184.0
3492338,REGION_337.0
3492339,REGION_170.0
3492340,REGION_299.0
3492341,REGION_123.0
3492342,REGION_126.0
3492343,REGION_181.0
3492344,REGION_433.0
3492345,REGION_264.0
3492346,REGION_441.0
3492347,REGION_191.0
3492348,REGION_123.0
3492349,REGION_512.0
3492350,REGION_325.0
3492351,REGION_299.0
3492352,REGION_325.0
3492353,REGION_226.0
3492354,REGION_472.0
3492355,REGION_170.0
3492356,REGION_330.0
3492357,REGION_264.0
3492358,REGION_433.0
3492359,REGION_325.0
3492360,REGION_231.0
3492361,REGION_126.0
3492362,REGION_204.0
3492363,REGION_337.0
3492364,REGION_472.0
3492365,REGION_123.0
3492366,REGION_181.0
3492367,REGION_472.0
3492368,REGION_269.0
3492369,REGION_123.0
3492370,REGION_204.0
3492371,REGION_204.0
3492372,REGION_315.0
3492373,REGION_264.0
3492374,REGION_-1.0
3492375,REGION_472.0
3492376,REGION_123.0
3492377,REGION_325.0
3492378,REGION_325.0
3492379,REGION_325.0
3492380,REGION_512.0
3492381,REGION_472.0
3492382,REGION_472.0
3492383,REGION_272.0
3492384,REGION_272.0
3492385,REGION_181.0
3492386,REGION_299.0
3492387,REGION_123.0
3492388,REGION_485.0
3492389,REGION_337.0
3492390,REGION_272.0
3492391,REGION_315.0
3492392,REGION_269.0
3492393,REGION_337.0
3492394,REGION_126.0
3492395,REGION_330.0
3492396,REGION_204.0
3492397,REGION_126.0
3492398,REGION_203.0
3492399,REGION_181.0
3492400,REGION_498.0
3492401,REGION_126.0
3492402,REGION_299.0
3492403,REGION_299.0
3492404,REGION_337.0
3492405,REGION_325.0
3492406,REGION_231.0
3492407,REGION_325.0
3492408,REGION_123.0
3492409,REGION_225.0
3492410,REGION_343.0
3492411,REGION_264.0
3492412,REGION_264.0
3492413,REGION_225.0
3492414,REGION_184.0
3492415,REGION_204.0
3492416,REGION_433.0
3492417,REGION_433.0
3492418,REGION_264.0
3492419,REGION_204.0
3492420,REGION_444.0
3492421,REGION_-1.0
3492422,REGION_299.0
3492423,REGION_143.0
3492424,REGION_299.0
3492425,REGION_226.0
3492426,REGION_299.0
3492427,REGION_315.0
3492428,REGION_315.0
3492429,REGION_220.0
3492430,REGION_143.0
3492431,REGION_299.0
3492432,REGION_337.0
3492433,REGION_170.0
3492434,REGION_184.0
3492435,REGION_264.0
3492436,REGION_181.0
3492437,REGION_191.0
3492438,REGION_143.0
3492439,REGION_325.0
3492440,REGION_325.0
3492441,REGION_204.0
3492442,REGION_264.0
3492443,REGION_220.0
3492444,REGION_498.0
3492445,REGION_226.0
3492446,REGION_226.0
3492447,REGION_122.0
3492448,REGION_476.0
3492449,REGION_387.0
3492450,REGION_251.0
3492451,REGION_226.0
3492452,REGION_325.0
3492453,REGION_325.0
3492454,REGION_-1.0
3492455,REGION_203.0
3492456,REGION_330.0
3492457,REGION_337.0
3492458,REGION_264.0
3492459,REGION_472.0
3492460,REGION_-1.0
3492461,REGION_324.0
3492462,REGION_325.0
3492463,REGION_126.0
3492464,REGION_441.0
3492465,REGION_204.0
3492466,REGION_494.0
3492467,REGION_251.0
3492468,REGION_299.0
3492469,REGION_-1.0
3492470,REGION_492.0
3492471,REGION_272.0
3492472,REGION_126.0
3492473,REGION_330.0
3492474,REGION_204.0
3492475,REGION_299.0
3492476,REGION_387.0
3492477,REGION_441.0
3492478,REGION_-1.0
3492479,REGION_264.0
3492480,REGION_126.0
3492481,REGION_-1.0
3492482,REGION_191.0
3492483,REGION_330.0
3492484,REGION_177.0
3492485,REGION_337.0
3492486,REGION_181.0
3492487,REGION_476.0
3492488,REGION_123.0
3492489,REGION_337.0
3492490,REGION_330.0
3492491,REGION_191.0
3492492,REGION_441.0
3492493,REGION_123.0
3492494,REGION_-1.0
3492495,REGION_441.0
3492496,REGION_498.0
3492497,REGION_264.0
3492498,REGION_315.0
3492499,REGION_330.0
3492500,REGION_512.0
3492501,REGION_191.0
3492502,REGION_494.0
3492503,REGION_330.0
3492504,REGION_220.0
3492505,REGION_330.0
3492506,REGION_191.0
3492507,REGION_251.0
3492508,REGION_299.0
3492509,REGION_181.0
3492510,REGION_325.0
3492511,REGION_315.0
3492512,REGION_184.0
3492513,REGION_299.0
3492514,REGION_264.0
3492515,REGION_387.0
3492516,REGION_272.0
3492517,REGION_512.0
3492518,REGION_337.0
3492519,REGION_485.0
3492520,REGION_441.0
3492521,REGION_315.0
3492522,REGION_472.0
3492523,REGION_204.0
3492524,REGION_264.0
3492525,REGION_204.0
3492526,REGION_325.0
3492527,REGION_123.0
3492528,REGION_299.0
3492529,REGION_231.0
3492530,REGION_205.0
3492531,REGION_264.0
3492532,REGION_126.0
3492533,REGION_181.0
3492534,REGION_299.0
3492535,REGION_299.0
3492536,REGION_-1.0
3492537,REGION_251.0
3492538,REGION_126.0
3492539,REGION_325.0
3492540,REGION_299.0
3492541,REGION_126.0
3492542,REGION_177.0
3492543,REGION_-1.0
3492544,REGION_-1.0
3492545,REGION_299.0
3492546,REGION_204.0
3492547,REGION_327.0
3492548,REGION_315.0
3492549,REGION_231.0
3492550,REGION_325.0
3492551,REGION_310.0
3492552,REGION_177.0
3492553,REGION_272.0
3492554,REGION_420.0
3492555,REGION_264.0
3492556,REGION_337.0
3492557,REGION_204.0
3492558,REGION_325.0
3492559,REGION_284.0
3492560,REGION_485.0
3492561,REGION_433.0
3492562,REGION_512.0
3492563,REGION_177.0
3492564,REGION_251.0
3492565,REGION_299.0
3492566,REGION_123.0
3492567,REGION_123.0
3492568,REGION_476.0
3492569,REGION_472.0
3492570,REGION_253.0
3492571,REGION_264.0
3492572,REGION_512.0
3492573,REGION_485.0
3492574,REGION_264.0
3492575,REGION_181.0
3492576,REGION_143.0
3492577,REGION_269.0
3492578,REGION_204.0
3492579,REGION_126.0
3492580,REGION_126.0
3492581,REGION_181.0
3492582,REGION_337.0
3492583,REGION_512.0
3492584,REGION_299.0
3492585,REGION_191.0
3492586,REGION_-1.0
3492587,REGION_315.0
3492588,REGION_191.0
3492589,REGION_191.0
3492590,REGION_299.0
3492591,REGION_441.0
3492592,REGION_-1.0
3492593,REGION_325.0
3492594,REGION_181.0
3492595,REGION_330.0
3492596,REGION_264.0
3492597,REGION_325.0
3492598,REGION_225.0
3492599,REGION_441.0
3492600,REGION_110.0
3492601,REGION_-1.0
3492602,REGION_251.0
3492603,REGION_205.0
3492604,REGION_225.0
3492605,REGION_-1.0
3492606,REGION_-1.0
3492607,REGION_158.0
3492608,REGION_469.0
3492609,REGION_494.0
3492610,REGION_441.0
3492611,REGION_264.0
3492612,REGION_143.0
3492613,REGION_436.0
3492614,REGION_299.0
3492615,REGION_315.0
3492616,REGION_181.0
3492617,REGION_204.0
3492618,REGION_284.0
3492619,REGION_181.0
3492620,REGION_177.0
3492621,REGION_299.0
3492622,REGION_181.0
3492623,REGION_225.0
3492624,REGION_126.0
3492625,REGION_310.0
3492626,REGION_498.0
3492627,REGION_476.0
3492628,REGION_325.0
3492629,REGION_264.0
3492630,REGION_299.0
3492631,REGION_204.0
3492632,REGION_441.0
3492633,REGION_337.0
3492634,REGION_330.0
3492635,REGION_253.0
3492636,REGION_315.0
3492637,REGION_299.0
3492638,REGION_184.0
3492639,REGION_327.0
3492640,REGION_472.0
3492641,REGION_325.0
3492642,REGION_494.0
3492643,REGION_485.0
3492644,REGION_143.0
3492645,REGION_299.0
3492646,REGION_-1.0
3492647,REGION_225.0
3492648,REGION_299.0
3492649,REGION_181.0
3492650,REGION_441.0
3492651,REGION_123.0
3492652,REGION_441.0
3492653,REGION_299.0
3492654,REGION_325.0
3492655,REGION_205.0
3492656,REGION_441.0
3492657,REGION_191.0
3492658,REGION_498.0
3492659,REGION_330.0
3492660,REGION_-1.0
3492661,REGION_264.0
3492662,REGION_299.0
3492663,REGION_204.0
3492664,REGION_204.0
3492665,REGION_251.0
3492666,REGION_325.0
3492667,REGION_231.0
3492668,REGION_126.0
3492669,REGION_272.0
3492670,REGION_330.0
3492671,REGION_-1.0
3492672,REGION_110.0
3492673,REGION_299.0
3492674,REGION_299.0
3492675,REGION_184.0
3492676,REGION_264.0
3492677,REGION_299.0
3492678,REGION_177.0
3492679,REGION_441.0
3492680,REGION_330.0
3492681,REGION_269.0
3492682,REGION_299.0
3492683,REGION_330.0
3492684,REGION_264.0
3492685,REGION_181.0
3492686,REGION_-1.0
3492687,REGION_264.0
3492688,REGION_191.0
3492689,REGION_330.0
3492690,REGION_512.0
3492691,REGION_299.0
3492692,REGION_272.0
3492693,REGION_126.0
3492694,REGION_-1.0
3492695,REGION_225.0
3492696,REGION_181.0
3492697,REGION_181.0
3492698,REGION_315.0
3492699,REGION_315.0
3492700,REGION_310.0
3492701,REGION_264.0
3492702,REGION_327.0
3492703,REGION_184.0
3492704,REGION_472.0
3492705,REGION_269.0
3492706,REGION_204.0
3492707,REGION_299.0
3492708,REGION_-1.0
3492709,REGION_269.0
3492710,REGION_126.0
3492711,REGION_428.0
3492712,REGION_325.0
3492713,REGION_-1.0
3492714,REGION_204.0
3492715,REGION_269.0
3492716,REGION_123.0
3492717,REGION_272.0
3492718,REGION_492.0
3492719,REGION_476.0
3492720,REGION_181.0
3492721,REGION_123.0
3492722,REGION_330.0
3492723,REGION_204.0
3492724,REGION_310.0
3492725,REGION_498.0
3492726,REGION_310.0
3492727,REGION_123.0
3492728,REGION_264.0
3492729,REGION_204.0
3492730,REGION_441.0
3492731,REGION_330.0
3492732,REGION_170.0
3492733,REGION_476.0
3492734,REGION_181.0
3492735,REGION_325.0
3492736,REGION_204.0
3492737,REGION_387.0
3492738,REGION_123.0
3492739,REGION_299.0
3492740,REGION_-1.0
3492741,REGION_123.0
3492742,REGION_203.0
3492743,REGION_299.0
3492744,REGION_498.0
3492745,REGION_184.0
3492746,REGION_251.0
3492747,REGION_472.0
3492748,REGION_299.0
3492749,REGION_315.0
3492750,REGION_387.0
3492751,REGION_204.0
3492752,REGION_299.0
3492753,REGION_299.0
3492754,REGION_299.0
3492755,REGION_485.0
3492756,REGION_420.0
3492757,REGION_191.0
3492758,REGION_315.0
3492759,REGION_123.0
3492760,REGION_325.0
3492761,REGION_433.0
3492762,REGION_264.0
3492763,REGION_181.0
3492764,REGION_123.0
3492765,REGION_472.0
3492766,REGION_181.0
3492767,REGION_177.0
3492768,REGION_225.0
3492769,REGION_476.0
3492770,REGION_264.0
3492771,REGION_184.0
3492772,REGION_177.0
3492773,REGION_264.0
3492774,REGION_299.0
3492775,REGION_181.0
3492776,REGION_315.0
3492777,REGION_472.0
3492778,REGION_123.0
3492779,REGION_441.0
3492780,REGION_204.0
3492781,REGION_310.0
3492782,REGION_-1.0
3492783,REGION_325.0
3492784,REGION_420.0
3492785,REGION_299.0
3492786,REGION_264.0
3492787,REGION_-1.0
3492788,REGION_387.0
3492789,REGION_181.0
3492790,REGION_123.0
3492791,REGION_325.0
3492792,REGION_299.0
3492793,REGION_204.0
3492794,REGION_441.0
3492795,REGION_330.0
3492796,REGION_330.0
3492797,REGION_299.0
3492798,REGION_177.0
3492799,REGION_315.0
3492800,REGION_181.0
3492801,REGION_181.0
3492802,REGION_327.0
3492803,REGION_310.0
3492804,REGION_387.0
3492805,REGION_337.0
3492806,REGION_325.0
3492807,REGION_191.0
3492808,REGION_327.0
3492809,REGION_472.0
3492810,REGION_299.0
3492811,REGION_204.0
3492812,REGION_325.0
3492813,REGION_-1.0
3492814,REGION_310.0
3492815,REGION_269.0
3492816,REGION_337.0
3492817,REGION_126.0
3492818,REGION_325.0
3492819,REGION_472.0
3492820,REGION_327.0
3492821,REGION_512.0
3492822,REGION_299.0
3492823,REGION_315.0
3492824,REGION_225.0
3492825,REGION_264.0
3492826,REGION_327.0
3492827,REGION_299.0
3492828,REGION_299.0
3492829,REGION_512.0
3492830,REGION_264.0
3492831,REGION_325.0
3492832,REGION_299.0
3492833,REGION_264.0
3492834,REGION_184.0
3492835,REGION_272.0
3492836,REGION_325.0
3492837,REGION_420.0
3492838,REGION_126.0
3492839,REGION_126.0
3492840,REGION_299.0
3492841,REGION_387.0
3492842,REGION_203.0
3492843,REGION_494.0
3492844,REGION_324.0
3492845,REGION_204.0
3492846,REGION_441.0
3492847,REGION_269.0
3492848,REGION_472.0
3492849,REGION_441.0
3492850,REGION_191.0
3492851,REGION_225.0
3492852,REGION_315.0
3492853,REGION_330.0
3492854,REGION_337.0
3492855,REGION_337.0
3492856,REGION_315.0
3492857,REGION_204.0
3492858,REGION_264.0
3492859,REGION_492.0
3492860,REGION_-1.0
3492861,REGION_251.0
3492862,REGION_512.0
3492863,REGION_269.0
3492864,REGION_315.0
3492865,REGION_299.0
3492866,REGION_325.0
3492867,REGION_123.0
3492868,REGION_226.0
3492869,REGION_330.0
3492870,REGION_205.0
3492871,REGION_330.0
3492872,REGION_337.0
3492873,REGION_337.0
3492874,REGION_264.0
3492875,REGION_126.0
3492876,REGION_269.0
3492877,REGION_337.0
3492878,REGION_330.0
3492879,REGION_184.0
3492880,REGION_184.0
3492881,REGION_330.0
3492882,REGION_441.0
3492883,REGION_327.0
3492884,REGION_299.0
3492885,REGION_231.0
3492886,REGION_299.0
3492887,REGION_264.0
3492888,REGION_387.0
3492889,REGION_476.0
3492890,REGION_191.0
3492891,REGION_264.0
3492892,REGION_123.0
3492893,REGION_512.0
3492894,REGION_387.0
3492895,REGION_337.0
3492896,REGION_191.0
3492897,REGION_204.0
3492898,REGION_441.0
3492899,REGION_325.0
3492900,REGION_310.0
3492901,REGION_264.0
3492902,REGION_231.0
3492903,REGION_337.0
3492904,REGION_315.0
3492905,REGION_315.0
3492906,REGION_272.0
3492907,REGION_-1.0
3492908,REGION_204.0
3492909,REGION_-1.0
3492910,REGION_264.0
3492911,REGION_123.0
3492912,REGION_494.0
3492913,REGION_441.0
3492914,REGION_204.0
3492915,REGION_330.0
3492916,REGION_327.0
3492917,REGION_-1.0
3492918,REGION_264.0
3492919,REGION_330.0
3492920,REGION_337.0
3492921,REGION_-1.0
3492922,REGION_264.0
3492923,REGION_299.0
3492924,REGION_299.0
3492925,REGION_-1.0
3492926,REGION_512.0
3492927,REGION_272.0
3492928,REGION_143.0
3492929,REGION_433.0
3492930,REGION_299.0
3492931,REGION_299.0
3492932,REGION_123.0
3492933,REGION_310.0
3492934,REGION_272.0
3492935,REGION_337.0
3492936,REGION_441.0
3492937,REGION_330.0
3492938,REGION_272.0
3492939,REGION_299.0
3492940,REGION_264.0
3492941,REGION_299.0
3492942,REGION_330.0
3492943,REGION_264.0
3492944,REGION_205.0
3492945,REGION_181.0
3492946,REGION_-1.0
3492947,REGION_251.0
3492948,REGION_315.0
3492949,REGION_251.0
3492950,REGION_299.0
3492951,REGION_512.0
3492952,REGION_-1.0
3492953,REGION_143.0
3492954,REGION_123.0
3492955,REGION_191.0
3492956,REGION_204.0
3492957,REGION_472.0
3492958,REGION_330.0
3492959,REGION_476.0
3492960,REGION_181.0
3492961,REGION_325.0
3492962,REGION_177.0
3492963,REGION_126.0
3492964,REGION_299.0
3492965,REGION_299.0
3492966,REGION_387.0
3492967,REGION_191.0
3492968,REGION_325.0
3492969,REGION_420.0
3492970,REGION_-1.0
3492971,REGION_-1.0
3492972,REGION_299.0
3492973,REGION_299.0
3492974,REGION_325.0
3492975,REGION_327.0
3492976,REGION_264.0
3492977,REGION_-1.0
3492978,REGION_494.0
3492979,REGION_205.0
3492980,REGION_337.0
3492981,REGION_476.0
3492982,REGION_441.0
3492983,REGION_492.0
3492984,REGION_264.0
3492985,REGION_441.0
3492986,REGION_315.0
3492987,REGION_225.0
3492988,REGION_325.0
3492989,REGION_330.0
3492990,REGION_441.0
3492991,REGION_204.0
3492992,REGION_325.0
3492993,REGION_327.0
3492994,REGION_315.0
3492995,REGION_337.0
3492996,REGION_-1.0
3492997,REGION_264.0
3492998,REGION_204.0
3492999,REGION_-1.0
3493000,REGION_310.0
3493001,REGION_220.0
3493002,REGION_441.0
3493003,REGION_441.0
3493004,REGION_299.0
3493005,REGION_181.0
3493006,REGION_-1.0
3493007,REGION_264.0
3493008,REGION_191.0
3493009,REGION_441.0
3493010,REGION_310.0
3493011,REGION_191.0
3493012,REGION_204.0
3493013,REGION_-1.0
3493014,REGION_123.0
3493015,REGION_299.0
3493016,REGION_472.0
3493017,REGION_264.0
3493018,REGION_204.0
3493019,REGION_-1.0
3493020,REGION_325.0
3493021,REGION_204.0
3493022,REGION_476.0
3493023,REGION_387.0
3493024,REGION_253.0
3493025,REGION_325.0
3493026,REGION_123.0
3493027,REGION_123.0
3493028,REGION_476.0
3493029,REGION_-1.0
3493030,REGION_264.0
3493031,REGION_330.0
3493032,REGION_441.0
3493033,REGION_337.0
3493034,REGION_204.0
3493035,REGION_330.0
3493036,REGION_272.0
3493037,REGION_272.0
3493038,REGION_330.0
3493039,REGION_299.0
3493040,REGION_204.0
3493041,REGION_272.0
3493042,REGION_123.0
3493043,REGION_315.0
3493044,REGION_-1.0
3493045,REGION_-1.0
3493046,REGION_299.0
3493047,REGION_123.0
3493048,REGION_204.0
3493049,REGION_330.0
3493050,REGION_325.0
3493051,REGION_-1.0
3493052,REGION_299.0
3493053,REGION_433.0
3493054,REGION_433.0
3493055,REGION_204.0
3493056,REGION_330.0
3493057,REGION_204.0
3493058,REGION_325.0
3493059,REGION_330.0
3493060,REGION_325.0
3493061,REGION_264.0
3493062,REGION_204.0
3493063,REGION_-1.0
3493064,REGION_204.0
3493065,REGION_143.0
3493066,REGION_512.0
3493067,REGION_512.0
3493068,REGION_299.0
3493069,REGION_433.0
3493070,REGION_-1.0
3493071,REGION_327.0
3493072,REGION_441.0
3493073,REGION_436.0
3493074,REGION_-1.0
3493075,REGION_204.0
3493076,REGION_204.0
3493077,REGION_-1.0
3493078,REGION_325.0
3493079,REGION_315.0
3493080,REGION_315.0
3493081,REGION_272.0
3493082,REGION_327.0
3493083,REGION_325.0
3493084,REGION_264.0
3493085,REGION_181.0
3493086,REGION_330.0
3493087,REGION_204.0
3493088,REGION_299.0
3493089,REGION_327.0
3493090,REGION_191.0
3493091,REGION_-1.0
3493092,REGION_204.0
3493093,REGION_123.0
3493094,REGION_204.0
3493095,REGION_231.0
3493096,REGION_330.0
3493097,REGION_123.0
3493098,REGION_387.0
3493099,REGION_204.0
3493100,REGION_337.0
3493101,REGION_204.0
3493102,REGION_191.0
3493103,REGION_330.0
3493104,REGION_494.0
3493105,REGION_203.0
3493106,REGION_444.0
3493107,REGION_299.0
3493108,REGION_-1.0
3493109,REGION_325.0
3493110,REGION_299.0
3493111,REGION_126.0
3493112,REGION_269.0
3493113,REGION_-1.0
3493114,REGION_325.0
3493115,REGION_204.0
3493116,REGION_330.0
3493117,REGION_204.0
3493118,REGION_325.0
3493119,REGION_126.0
3493120,REGION_436.0
3493121,REGION_299.0
3493122,REGION_420.0
3493123,REGION_123.0
3493124,REGION_184.0
3493125,REGION_272.0
3493126,REGION_204.0
3493127,REGION_325.0
3493128,REGION_225.0
3493129,REGION_337.0
3493130,REGION_204.0
3493131,REGION_123.0
3493132,REGION_327.0
3493133,REGION_330.0
3493134,REGION_272.0
3493135,REGION_330.0
3493136,REGION_299.0
3493137,REGION_325.0
3493138,REGION_264.0
3493139,REGION_264.0
3493140,REGION_272.0
3493141,REGION_181.0
3493142,REGION_204.0
3493143,REGION_337.0
3493144,REGION_476.0
3493145,REGION_264.0
3493146,REGION_441.0
3493147,REGION_512.0
3493148,REGION_498.0
3493149,REGION_204.0
3493150,REGION_337.0
3493151,REGION_327.0
3493152,REGION_299.0
3493153,REGION_-1.0
3493154,REGION_-1.0
3493155,REGION_428.0
3493156,REGION_315.0
3493157,REGION_325.0
3493158,REGION_444.0
3493159,REGION_272.0
3493160,REGION_299.0
3493161,REGION_325.0
3493162,REGION_-1.0
3493163,REGION_492.0
3493164,REGION_330.0
3493165,REGION_337.0
3493166,REGION_204.0
3493167,REGION_325.0
3493168,REGION_485.0
3493169,REGION_325.0
3493170,REGION_123.0
3493171,REGION_204.0
3493172,REGION_299.0
3493173,REGION_126.0
3493174,REGION_204.0
3493175,REGION_325.0
3493176,REGION_191.0
3493177,REGION_225.0
3493178,REGION_191.0
3493179,REGION_315.0
3493180,REGION_-1.0
3493181,REGION_441.0
3493182,REGION_387.0
3493183,REGION_-1.0
3493184,REGION_-1.0
3493185,REGION_-1.0
3493186,REGION_299.0
3493187,REGION_343.0
3493188,REGION_220.0
3493189,REGION_204.0
3493190,REGION_315.0
3493191,REGION_436.0
3493192,REGION_428.0
3493193,REGION_485.0
3493194,REGION_-1.0
3493195,REGION_-1.0
3493196,REGION_-1.0
3493197,REGION_441.0
3493198,REGION_299.0
3493199,REGION_494.0
3493200,REGION_191.0
3493201,REGION_384.0
3493202,REGION_441.0
3493203,REGION_325.0
3493204,REGION_337.0
3493205,REGION_325.0
3493206,REGION_143.0
3493207,REGION_330.0
3493208,REGION_204.0
3493209,REGION_204.0
3493210,REGION_205.0
3493211,REGION_315.0
3493212,REGION_-1.0
3493213,REGION_-1.0
3493214,REGION_441.0
3493215,REGION_433.0
3493216,REGION_204.0
3493217,REGION_177.0
3493218,REGION_191.0
3493219,REGION_325.0
3493220,REGION_299.0
3493221,REGION_469.0
3493222,REGION_330.0
3493223,REGION_325.0
3493224,REGION_433.0
3493225,REGION_251.0
3493226,REGION_126.0
3493227,REGION_299.0
3493228,REGION_310.0
3493229,REGION_264.0
3493230,REGION_184.0
3493231,REGION_476.0
3493232,REGION_181.0
3493233,REGION_315.0
3493234,REGION_191.0
3493235,REGION_512.0
3493236,REGION_476.0
3493237,REGION_126.0
3493238,REGION_143.0
3493239,REGION_123.0
3493240,REGION_420.0
3493241,REGION_485.0
3493242,REGION_436.0
3493243,REGION_-1.0
3493244,REGION_325.0
3493245,REGION_325.0
3493246,REGION_204.0
3493247,REGION_498.0
3493248,REGION_-1.0
3493249,REGION_498.0
3493250,REGION_299.0
3493251,REGION_204.0
3493252,REGION_-1.0
3493253,REGION_512.0
